FL_DATE,OP_CARRIER,OP_CARRIER_FL_NUM,TAIL_NUM,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023-01-01,AA,2454,N370AA,MSP,PHX,1316,1335.0,19.0,1449,1510.0,21.0,0,,0,93,95.0,70.0,697,0,0,0,0,21
2023-01-01,AA,2507,N926AA,TPA,BWI,821,829.0,8.0,1022,1044.0,22.0,0,,0,121,135.0,119.0,907,0,0,0,22,0
2023-01-01,AA,774,N926AA,BWI,MCO,1133,1139.0,6.0,1329,1350.0,21.0,0,,0,116,131.0,115.0,870,0,0,0,21,0
2023-01-01,AA,612,N144AA,BWI,SEA,821,821.0,0.0,1216,1224.0,8.0,0,,0,235,243.0,226.0,1762,0,0,0,0,0
2023-01-01,AA,2798,N144AA,SEA,LAX,1313,1318.0,5.0,1707,1729.0,22.0,0,,0,234,251.0,227.0,1755,0,0,22,0,0
2023-01-01,AA,2462,N847AA,DFW,SLC,611,609.0,-2.0,833,838.0,5.0,0,,0,142,149.0,124.0,1065,0,0,0,0,0
2023-01-01,AA,2668,N847AA,SLC,MSP,923,922.0,-1.0,1257,1251.0,-6.0,0,,0,214,209.0,184.0,1605,0,0,0,0,0
2023-01-01,AA,345,N570AA,BOS,IAD,618,613.0,-5.0,813,806.0,-7.0,0,,0,115,113.0,89.0,862,0,0,0,0,0
2023-01-01,AA,1407,N570AA,IAD,LAS,855,910.0,15.0,1138,1158.0,20.0,0,,0,163,168.0,152.0,1222,20,0,0,0,0
2023-01-01,AA,2010,N570AA,LAS,SFO,1253,1256.0,3.0,1439,1500.0,21.0,0,,0,106,124.0,103.0,795,21,0,0,0,0
2023-01-01,AA,1380,N649AA,LAX,LGA,723,723.0,0.0,926,928.0,2.0,0,,0,123,125.0,103.0,922,0,0,0,0,0
2023-01-01,AA,194,N649AA,LGA,MSP,1022,1017.0,-5.0,1200,1149.0,-11.0,0,,0,98,92.0,68.0,735,0,0,0,0,0
2023-01-01,AA,2547,N227AA,ORD,DTW,712,744.0,32.0,1114,1137.0,23.0,0,,0,242,233.0,212.0,1815,23,0,0,0,0
2023-01-01,AA,1598,N227AA,DTW,SEA,1226,1227.0,1.0,1524,1522.0,-2.0,0,,0,178,175.0,159.0,1335,0,0,0,0,0
2023-01-01,AA,2652,N487AA,BOS,SEA,820,946.0,86.0,1229,1354.0,85.0,0,,0,249,248.0,228.0,1867,85,0,0,0,0
2023-01-01,AA,915,N487AA,SEA,CLT,1450,1628.0,98.0,1839,2015.0,96.0,0,,0,229,227.0,205.0,1717,28,0,0,0,67
2023-01-01,AA,2583,N487AA,CLT,LAX,2114,2229.0,75.0,40,152.0,72.0,0,,0,206,203.0,179.0,1545,0,0,3,0,68
2023-01-01,AA,2405,N180AA,DTW,MSP,816,816.0,0.0,1047,1038.0,-9.0,0,,0,151,142.0,121.0,1132,0,0,0,0,0
2023-01-01,AA,2918,N180AA,MSP,TPA,1132,1134.0,2.0,1528,1543.0,15.0,0,,0,236,249.0,225.0,1770,0,0,15,0,0
2023-01-01,AA,310,N180AA,TPA,IAD,1635,1638.0,3.0,2019,2029.0,10.0,0,,0,224,231.0,210.0,1680,0,0,0,0,0
2023-01-01,AA,1092,N180AA,IAD,SLC,2118,2113.0,-5.0,2241,2224.0,-17.0,0,,0,83,71.0,49.0,622,0,0,0,0,0
2023-01-01,AA,935,N665AA,CLT,IAD,745,744.0,-1.0,1045,1059.0,14.0,0,,0,180,195.0,180.0,1350,0,0,0,0,0
2023-01-01,AA,949,N665AA,IAD,DTW,1148,1148.0,0.0,1526,1526.0,0.0,0,,0,218,218.0,198.0,1635,0,0,0,0,0
2023-01-01,AA,2283,N665AA,DTW,BOS,1616,1621.0,5.0,1858,1914.0,16.0,0,,0,162,173.0,148.0,1215,0,0,16,0,0
2023-01-01,AA,1242,N400AA,MSP,SFO,649,645.0,-4.0,1026,1034.0,8.0,0,,0,217,229.0,210.0,1627,0,0,0,0,0
2023-01-01,AA,2987,N400AA,SFO,IAD,1125,1158.0,33.0,1445,1514.0,29.0,0,,0,200,196.0,177.0,1500,0,0,29,0,0
2023-01-01,AA,2871,N400AA,IAD,PHL,1602,1608.0,6.0,1936,1955.0,19.0,0,,0,214,227.0,210.0,1605,0,0,0,0,19
2023-01-01,AA,1278,N400AA,PHL,ORD,2049,2052.0,3.0,106,112.0,6.0,0,,0,257,260.0,242.0,1927,0,0,0,0,0
2023-01-01,AA,1212,N949AA,SEA,IAD,823,818.0,-5.0,1013,1003.0,-10.0,0,,0,110,105.0,90.0,825,0,0,0,0,0
2023-01-01,AA,1053,N949AA,IAD,BWI,1055,1119.0,24.0,1223,1239.0,16.0,0,,0,88,80.0,65.0,660,0,0,16,0,0
2023-01-01,AA,2774,N949AA,BWI,PHX,1329,1325.0,-4.0,1645,1639.0,-6.0,0,,0,196,194.0,175.0,1470,0,0,0,0,0
2023-01-01,AA,2771,N949AA,PHX,DFW,1725,1730.0,5.0,2106,2128.0,22.0,0,,0,221,238.0,223.0,1657,0,0,22,0,0
2023-01-01,AA,2129,N743AA,LAX,PHX,609,605.0,-4.0,811,823.0,12.0,0,,0,122,138.0,123.0,915,0,0,0,0,0
2023-01-01,AA,2426,N743AA,PHX,MCO,908,904.0,-4.0,1257,1255.0,-2.0,0,,0,229,231.0,206.0,1717,0,0,0,0,0
2023-01-01,AA,2165,N743AA,MCO,CLT,1355,1352.0,-3.0,1709,1659.0,-10.0,0,,0,194,187.0,165.0,1455,0,0,0,0,0
2023-01-01,UA,1480,N733UA,LAX,TPA,603,557.0,-6.0,833,834.0,1.0,0,,0,150,157.0,132.0,1125,0,0,0,0,0
2023-01-01,UA,2210,N733UA,TPA,PHX,931,925.0,-6.0,1209,1155.0,-14.0,0,,0,158,150.0,128.0,1185,0,0,0,0,0
2023-01-01,UA,127,N733UA,PHX,SFO,1250,1246.0,-4.0,1511,1525.0,14.0,0,,0,141,159.0,139.0,1057,0,0,0,0,0
2023-01-01,UA,2446,N733UA,SFO,LGA,1619,1614.0,-5.0,1736,1720.0,-16.0,0,,0,77,66.0,41.0,577,0,0,0,0,0
2023-01-01,UA,2910,N982UA,MCO,PHX,640,644.0,4.0,1003,1004.0,1.0,0,,0,203,200.0,184.0,1522,0,0,0,0,0
2023-01-01,UA,2617,N982UA,PHX,EWR,1058,1124.0,26.0,1309,1346.0,37.0,0,,0,131,142.0,118.0,982,37,0,0,0,0
2023-01-01,UA,2975,N982UA,EWR,BOS,1442,1500.0,18.0,1817,1847.0,30.0,0,,0,215,227.0,203.0,1612,0,0,0,0,30
2023-01-01,UA,1581,N470UA,BOS,IAD,815,844.0,29.0,949,1012.0,23.0,0,,0,94,88.0,64.0,705,0,0,0,23,0
2023-01-01,UA,1443,N470UA,IAD,LAX,1101,1102.0,1.0,1429,1420.0,-9.0,0,,0,208,198.0,175.0,1560,0,0,0,0,0
2023-01-01,UA,1957,N470UA,LAX,ORD,1519,1511.0,-8.0,1707,1704.0,-3.0,0,,0,108,113.0,91.0,810,0,0,0,0,0
2023-01-01,UA,189,N470UA,ORD,TPA,1758,1759.0,1.0,2054,2045.0,-9.0,0,,0,176,166.0,151.0,1320,0,0,0,0,0
2023-01-01,UA,346,N691UA,SAN,FLL,616,612.0,-4.0,748,745.0,-3.0,0,,0,92,93.0,76.0,690,0,0,0,0,0
2023-01-01,UA,2745,N691UA,FLL,SLC,834,833.0,-1.0,1136,1150.0,14.0,0,,0,182,197.0,176.0,1365,0,0,0,0,0
2023-01-01,UA,2896,N691UA,SLC,DFW,1247,1255.0,8.0,1651,1704.0,13.0,0,,0,244,249.0,228.0,1830,0,0,0,0,0
2023-01-01,UA,1322,N296UA,SFO,ATL,600,600.0,0.0,913,913.0,0.0,0,,0,193,193.0,175.0,1447,0,0,0,0,0
2023-01-01,UA,1517,N296UA,ATL,MSP,1005,1008.0,3.0,1159,1214.0,15.0,0,,0,114,126.0,110.0,855,0,0,15,0,0
2023-01-01,UA,1817,N296UA,MSP,SAN,1300,1252.0,-8.0,1652,1639.0,-13.0,0,,0,232,227.0,209.0,1740,0,0,0,0,0
2023-01-01,UA,2532,N296UA,SAN,DEN,1726,1731.0,5.0,1849,1843.0,-6.0,0,,0,83,72.0,54.0,622,0,0,0,0,0
2023-01-01,UA,989,N821UA,BOS,PHL,659,654.0,-5.0,828,837.0,9.0,0,,0,89,103.0,79.0,667,0,0,0,0,0
2023-01-01,UA,2549,N821UA,PHL,LGA,932,934.0,2.0,1339,1345.0,6.0,0,,0,247,251.0,233.0,1852,0,0,0,0,0
2023-01-01,UA,1227,N821UA,LGA,MCO,1443,1446.0,3.0,1613,1633.0,20.0,0,,0,90,107.0,90.0,675,0,0,20,0,0
2023-01-01,UA,2735,N171UA,MSP,EWR,612,615.0,3.0,1018,1022.0,4.0,0,,0,246,247.0,226.0,1845,0,0,0,0,0
2023-01-01,UA,1641,N171UA,EWR,MCO,1111,1116.0,5.0,1313,1313.0,0.0,0,,0,122,117.0,98.0,915,0,0,0,0,0
2023-01-01,UA,336,N171UA,MCO,MSP,1402,1402.0,0.0,1740,1732.0,-8.0,0,,0,218,210.0,189.0,1635,0,0,0,0,0
2023-01-01,UA,932,N171UA,MSP,SEA,1824,1829.0,5.0,2103,2107.0,4.0,0,,0,159,158.0,142.0,1192,0,0,0,0,0
2023-01-01,UA,2577,N146UA,SEA,SAN,736,815.0,39.0,1125,1213.0,48.0,0,,0,229,238.0,215.0,1717,0,0,48,0,0
2023-01-01,UA,955,N146UA,SAN,MSP,1304,1356.0,52.0,1544,1647.0,63.0,0,,0,160,171.0,155.0,1200,23,0,0,0,39
2023-01-01,UA,937,N777UA,SAN,IAD,834,838.0,4.0,1130,1131.0,1.0,0,,0,176,173.0,152.0,1320,0,0,0,0,0
2023-01-01,UA,2757,N777UA,IAD,FLL,1230,1229.0,-1.0,1516,1517.0,1.0,0,,0,166,168.0,152.0,1245,0,0,0,0,0
2023-01-01,UA,1795,N333UA,JFK,EWR,734,742.0,8.0,900,904.0,4.0,0,,0,86,82.0,59.0,645,0,0,0,0,0
2023-01-01,UA,724,N333UA,EWR,MCO,1002,1007.0,5.0,1207,1207.0,0.0,0,,0,125,120.0,98.0,937,0,0,0,0,0
2023-01-01,UA,2101,N333UA,MCO,SEA,1302,1256.0,-6.0,1722,1727.0,5.0,0,,0,260,271.0,251.0,1950,0,0,0,0,0
2023-01-01,UA,853,N891UA,IAD,MSP,819,819.0,0.0,1152,1141.0,-11.0,0,,0,213,202.0,186.0,1597,0,0,0,0,0
2023-01-01,UA,1789,N891UA,MSP,ATL,1227,1228.0,1.0,1417,1422.0,5.0,0,,0,110,114.0,92.0,825,0,0,0,0,0
2023-01-01,UA,2625,N396UA,LGA,SAN,843,850.0,7.0,1201,1156.0,-5.0,0,,0,198,186.0,163.0,1485,0,0,0,0,0
2023-01-01,UA,1274,N396UA,SAN,FLL,1249,1247.0,-2.0,1408,1419.0,11.0,0,,0,79,92.0,75.0,592,0,0,0,0,0
2023-01-01,UA,886,N181UA,DTW,SFO,638,634.0,-4.0,1031,1040.0,9.0,0,,0,233,246.0,225.0,1747,0,0,0,0,0
2023-01-01,UA,1763,N181UA,SFO,MIA,1127,1122.0,-5.0,1439,1431.0,-8.0,0,,0,192,189.0,164.0,1440,0,0,0,0,0
2023-01-01,UA,1760,N975UA,BWI,DFW,608,610.0,2.0,900,850.0,-10.0,0,,0,172,160.0,143.0,1290,0,0,0,0,0
2023-01-01,UA,1877,N975UA,DFW,DTW,937,942.0,5.0,1337,1333.0,-4.0,0,,0,240,231.0,208.0,1800,0,0,0,0,0
2023-01-01,UA,965,N975UA,DTW,SFO,1419,1411.0,-8.0,1831,1840.0,9.0,0,,0,252,269.0,253.0,1890,0,0,0,0,0
2023-01-01,UA,2408,N975UA,SFO,PHL,1933,1930.0,-3.0,2336,2321.0,-15.0,0,,0,243,231.0,213.0,1822,0,0,0,0,0
2023-01-01,UA,765,N338UA,MIA,MCO,619,617.0,-2.0,958,1005.0,7.0,0,,0,219,228.0,205.0,1642,0,0,0,0,0
2023-01-01,UA,673,N338UA,MCO,PHX,1100,1057.0,-3.0,1511,1457.0,-14.0,0,,0,251,240.0,224.0,1882,0,0,0,0,0
2023-01-01,UA,411,N338UA,PHX,SFO,1555,1556.0,1.0,1837,1838.0,1.0,0,,0,162,162.0,142.0,1215,0,0,0,0,0
2023-01-01,UA,1219,N338UA,SFO,SLC,1923,1921.0,-2.0,2233,2232.0,-1.0,0,,0,190,191.0,174.0,1425,0,0,0,0,0
2023-01-01,UA,1109,N987UA,TPA,MCO,838,845.0,7.0,1255,1315.0,20.0,0,,0,257,270.0,245.0,1927,20,0,0,0,0
2023-01-01,UA,1695,N987UA,MCO,TPA,1404,1433.0,29.0,1640,1708.0,28.0,0,,0,156,155.0,136.0,1170,25,0,0,0,2
2023-01-01,UA,1938,N203UA,DFW,BOS,647,639.0,-8.0,1024,1006.0,-18.0,0,,0,217,207.0,187.0,1627,0,0,0,0,0
2023-01-01,UA,2549,N203UA,BOS,BWI,1053,1113.0,20.0,1331,1403.0,32.0,0,,0,158,170.0,154.0,1185,32,0,0,0,0
2023-01-01,UA,1659,N489UA,DTW,SAN,643,726.0,43.0,841,925.0,44.0,0,,0,118,119.0,100.0,885,0,0,44,0,0
2023-01-01,UA,2083,N489UA,SAN,MCO,1023,1044.0,21.0,1157,1225.0,28.0,0,,0,94,101.0,77.0,705,0,0,0,0,28
2023-01-01,UA,538,N489UA,MCO,MSP,1316,1329.0,13.0,1505,1516.0,11.0,0,,0,109,107.0,85.0,817,0,0,0,0,0
2023-01-01,UA,2766,N489UA,MSP,PHX,1611,1613.0,2.0,1958,1958.0,0.0,0,,0,227,225.0,208.0,1702,0,0,0,0,0
2023-01-01,UA,2111,N384UA,MCO,SLC,857,921.0,24.0,1239,1316.0,37.0,0,,0,222,235.0,214.0,1665,37,0,0,0,0
2023-01-01,UA,2409,N384UA,SLC,DEN,1412,1429.0,17.0,1618,1623.0,5.0,0,,0,126,114.0,92.0,945,0,0,0,0,0
2023-01-01,UA,1293,N384UA,DEN,MSP,1714,1718.0,4.0,2126,2131.0,5.0,0,,0,252,253.0,228.0,1890,0,0,0,0,0
2023-01-01,UA,1134,N564UA,BWI,SFO,717,715.0,-2.0,1120,1108.0,-12.0,0,,0,243,233.0,211.0,1822,0,0,0,0,0
2023-01-01,UA,1741,N564UA,SFO,LGA,1208,1211.0,3.0,1539,1543.0,4.0,0,,0,211,212.0,189.0,1582,0,0,0,0,0
2023-01-01,UA,2713,N750UA,SAN,LGA,817,845.0,28.0,953,1028.0,35.0,0,,0,96,103.0,88.0,720,0,0,35,0,0
2023-01-01,UA,1863,N750UA,LGA,LAS,1125,,,1307,,,1,C,0,102,,,765,0,0,0,0,0
2023-01-01,UA,2477,N954UA,DTW,PHL,812,810.0,-2.0,1223,1223.0,0.0,0,,0,251,253.0,228.0,1882,0,0,0,0,0
2023-01-01,UA,200,N954UA,PHL,EWR,1312,1305.0,-7.0,1630,1614.0,-16.0,0,,0,198,189.0,172.0,1485,0,0,0,0,0
2023-01-01,UA,2234,N473UA,LAS,JFK,756,812.0,16.0,1114,1120.0,6.0,0,,0,198,188.0,169.0,1485,0,0,0,0,0
2023-01-01,UA,571,N473UA,JFK,IAD,1206,1208.0,2.0,1326,1341.0,15.0,0,,0,80,93.0,76.0,600,0,0,15,0,0
2023-01-01,UA,814,N473UA,IAD,DTW,1433,1432.0,-1.0,1809,1803.0,-6.0,0,,0,216,211.0,190.0,1620,0,0,0,0,0
2023-01-01,UA,1720,N266UA,BWI,PHX,848,847.0,-1.0,1010,1015.0,5.0,0,,0,82,88.0,67.0,615,0,0,0,0,0
2023-01-01,UA,2986,N266UA,PHX,ATL,1112,1116.0,4.0,1321,1338.0,17.0,0,,0,129,142.0,126.0,967,0,0,17,0,0
2023-01-01,UA,907,N479UA,LAX,EWR,733,732.0,-1.0,1045,1048.0,3.0,0,,0,192,196.0,171.0,1440,0,0,0,0,0
2023-01-01,UA,1691,N479UA,EWR,BWI,1143,1212.0,29.0,1534,1605.0,31.0,0,,0,231,233.0,209.0,1732,30,0,0,0,0
2023-01-01,UA,2991,N479UA,BWI,SAN,1655,1706.0,11.0,1926,1928.0,2.0,0,,0,151,142.0,124.0,1132,0,0,0,0,0
2023-01-01,UA,849,N479UA,SAN,DEN,2022,2020.0,-2.0,2312,2317.0,5.0,0,,0,170,177.0,160.0,1275,0,0,0,0,0
2023-01-01,UA,2301,N463UA,LAX,SLC,804,758.0,-6.0,1216,1215.0,-1.0,0,,0,252,257.0,240.0,1890,0,0,0,0,0
2023-01-01,UA,674,N463UA,SLC,MCO,1315,1307.0,-8.0,1517,1524.0,7.0,0,,0,122,137.0,117.0,915,0,0,0,0,0
2023-01-01,UA,659,N463UA,MCO,DTW,1609,1609.0,0.0,1813,1821.0,8.0,0,,0,124,132.0,110.0,930,0,0,0,0,0
2023-01-01,UA,1918,N314UA,MSP,IAD,746,750.0,4.0,1106,1122.0,16.0,0,,0,200,212.0,194.0,1500,0,0,16,0,0
2023-01-01,UA,1225,N314UA,IAD,ORD,1216,1217.0,1.0,1428,1440.0,12.0,0,,0,132,143.0,121.0,990,0,0,0,0,0
2023-01-01,UA,567,N314UA,ORD,LGA,1528,1525.0,-3.0,1751,1753.0,2.0,0,,0,143,148.0,133.0,1072,0,0,0,0,0
2023-01-01,UA,995,N314UA,LGA,FLL,1852,1856.0,4.0,2155,2154.0,-1.0,0,,0,183,178.0,159.0,1372,0,0,0,0,0
2023-01-01,UA,1898,N786UA,SEA,DFW,729,742.0,13.0,914,926.0,12.0,0,,0,105,104.0,80.0,787,0,0,0,0,0
2023-01-01,UA,2623,N786UA,DFW,JFK,1024,1028.0,4.0,1214,1207.0,-7.0,0,,0,110,99.0,75.0,825,0,0,0,0,0
2023-01-01,UA,1251,N786UA,JFK,PHL,1303,1317.0,14.0,1650,1700.0,10.0,0,,0,227,223.0,200.0,1702,0,0,0,0,0
2023-01-01,UA,1235,N373UA,TPA,ORD,745,740.0,-5.0,1147,1134.0,-13.0,0,,0,242,234.0,214.0,1815,0,0,0,0,0
2023-01-01,UA,1708,N373UA,ORD,SAN,1226,1228.0,2.0,1546,1549.0,3.0,0,,0,200,201.0,180.0,1500,0,0,0,0,0
2023-01-01,UA,2211,N818UA,BWI,MIA,623,622.0,-1.0,849,906.0,17.0,0,,0,146,164.0,142.0,1095,0,0,17,0,0
2023-01-01,UA,110,N818UA,MIA,LGA,1001,1004.0,3.0,1139,1141.0,2.0,0,,0,98,97.0,81.0,735,0,0,0,0,0
2023-01-01,UA,1199,N799UA,PHX,DTW,654,705.0,11.0,931,945.0,14.0,0,,0,157,160.0,140.0,1177,0,0,0,0,0
2023-01-01,UA,507,N799UA,DTW,ORD,1031,1024.0,-7.0,1426,1436.0,10.0,0,,0,235,252.0,235.0,1762,0,0,0,0,0
2023-01-01,UA,2920,N763UA,ATL,SFO,749,749.0,0.0,937,927.0,-10.0,0,,0,108,98.0,73.0,810,0,0,0,0,0
2023-01-01,UA,437,N763UA,SFO,MCO,1023,1015.0,-8.0,1313,1305.0,-8.0,0,,0,170,170.0,145.0,1275,0,0,0,0,0
2023-01-01,UA,2964,N763UA,MCO,TPA,1359,1401.0,2.0,1613,1609.0,-4.0,0,,0,134,128.0,106.0,1005,0,0,0,0,0
2023-01-01,UA,2885,N173UA,PHL,DTW,657,,,1005,,,1,C,0,188,,,1410,0,0,0,0,0
2023-01-01,UA,2056,N723UA,PHX,CLT,857,857.0,0.0,1030,1029.0,-1.0,0,,0,93,92.0,73.0,697,0,0,0,0,0
2023-01-01,UA,645,N723UA,CLT,PHX,1118,1138.0,20.0,1517,1545.0,28.0,0,,0,239,247.0,230.0,1792,0,0,28,0,0
2023-01-01,UA,720,N750UA,IAD,BWI,654,649.0,-5.0,954,939.0,-15.0,0,,0,180,170.0,154.0,1350,0,0,0,0,0
2023-01-01,UA,2514,N750UA,BWI,DEN,1028,1032.0,4.0,1321,1317.0,-4.0,0,,0,173,165.0,147.0,1297,0,0,0,0,0
2023-01-01,UA,445,N750UA,DEN,SLC,1410,1411.0,1.0,1628,1626.0,-2.0,0,,0,138,135.0,120.0,1035,0,0,0,0,0
2023-01-01,WN,872,N275WN,DTW,FLL,835,842.0,7.0,1130,1140.0,10.0,0,,0,175,178.0,157.0,1312,0,0,0,0,0
2023-01-01,WN,2146,N275WN,FLL,SFO,1228,1220.0,-8.0,1626,1617.0,-9.0,0,,0,238,237.0,217.0,1785,0,0,0,0,0
2023-01-01,WN,2337,N646WN,PHL,EWR,747,751.0,4.0,1156,1150.0,-6.0,0,,0,249,239.0,224.0,1867,0,0,0,0,0
2023-01-01,WN,1173,N646WN,EWR,ATL,1237,1251.0,14.0,1447,1509.0,22.0,0,,0,130,138.0,115.0,975,0,0,22,0,0
2023-01-01,WN,2974,N646WN,ATL,BOS,1607,1657.0,50.0,1904,1958.0,54.0,0,,0,177,181.0,163.0,1327,50,0,0,0,3
2023-01-01,WN,2698,N846WN,LAS,LGA,740,745.0,5.0,1141,1201.0,20.0,0,,0,241,256.0,238.0,1807,0,0,20,0,0
2023-01-01,WN,453,N846WN,LGA,SFO,1247,1301.0,14.0,1553,1558.0,5.0,0,,0,186,177.0,162.0,1395,0,0,0,0,0
2023-01-01,WN,146,N846WN,SFO,IAD,1647,1715.0,28.0,1843,1907.0,24.0,0,,0,116,112.0,95.0,870,0,0,24,0,0
2023-01-01,WN,1200,N846WN,IAD,CLT,2003,2017.0,14.0,2148,2206.0,18.0,0,,0,105,109.0,93.0,787,6,0,0,0,11
2023-01-01,WN,2132,N350WN,PHL,DFW,840,841.0,1.0,1151,1145.0,-6.0,0,,0,191,184.0,165.0,1432,0,0,0,0,0
2023-01-01,WN,2861,N350WN,DFW,LGA,1233,1225.0,-8.0,1653,1634.0,-19.0,0,,0,260,249.0,234.0,1950,0,0,0,0,0
2023-01-01,WN,2032,N350WN,LGA,ORD,1726,1732.0,6.0,2014,2025.0,11.0,0,,0,168,173.0,148.0,1260,0,0,0,0,0
2023-01-01,WN,1418,N350WN,ORD,SEA,2123,2119.0,-4.0,2341,2351.0,10.0,0,,0,138,152.0,136.0,1035,0,0,0,0,0
2023-01-01,WN,834,N267WN,DTW,ORD,852,850.0,-2.0,1104,1052.0,-12.0,0,,0,132,122.0,100.0,990,0,0,0,0,0
2023-01-01,WN,1440,N267WN,ORD,LAS,1146,1149.0,3.0,1323,1332.0,9.0,0,,0,97,103.0,84.0,727,0,0,0,0,0
2023-01-01,WN,900,N573WN,EWR,DTW,831,924.0,53.0,1205,1259.0,54.0,0,,0,214,215.0,200.0,1605,54,0,0,0,0
2023-01-01,WN,1518,N573WN,DTW,PHL,1351,1422.0,31.0,1748,1831.0,43.0,0,,0,237,249.0,224.0,1777,0,0,0,0,43
2023-01-01,WN,1359,N573WN,PHL,TPA,1928,1941.0,13.0,2109,2114.0,5.0,0,,0,101,93.0,74.0,757,0,0,0,0,0
2023-01-01,WN,2970,N488WN,SFO,BOS,813,814.0,1.0,1103,1055.0,-8.0,0,,0,170,161.0,138.0,1275,0,0,0,0,0
2023-01-01,WN,1715,N488WN,BOS,SLC,1144,1217.0,33.0,1318,1348.0,30.0,0,,0,94,91.0,72.0,705,0,0,30,0,0
2023-01-01,WN,1954,N376WN,SAN,LAS,723,717.0,-6.0,947,953.0,6.0,0,,0,144,156.0,132.0,1080,0,0,0,0,0
2023-01-01,WN,532,N376WN,LAS,CLT,1041,1101.0,20.0,1238,1257.0,19.0,0,,0,117,116.0,98.0,877,19,0,0,0,0
2023-01-01,WN,1997,N376WN,CLT,LAS,1356,1439.0,43.0,1618,1711.0,53.0,0,,0,142,152.0,128.0,1065,0,0,50,0,2
2023-01-01,WN,1116,N755WN,LAS,DFW,637,709.0,32.0,923,1009.0,46.0,0,,0,166,180.0,163.0,1245,46,0,0,0,0
2023-01-01,WN,1952,N755WN,DFW,PHX,1054,1122.0,28.0,1431,1512.0,41.0,0,,0,217,230.0,213.0,1627,5,0,0,0,35
2023-01-01,WN,911,N804WN,ORD,LAX,656,658.0,2.0,953,945.0,-8.0,0,,0,177,167.0,143.0,1327,0,0,0,0,0
2023-01-01,WN,189,N804WN,LAX,DFW,1038,1042.0,4.0,1209,1205.0,-4.0,0,,0,91,83.0,67.0,682,0,0,0,0,0
2023-01-01,WN,788,N670WN,ORD,DFW,758,757.0,-1.0,1139,1126.0,-13.0,0,,0,221,209.0,188.0,1657,0,0,0,0,0
2023-01-01,WN,1549,N670WN,DFW,JFK,1224,1308.0,44.0,1433,1509.0,36.0,0,,0,129,121.0,106.0,967,36,0,0,0,0
2023-01-01,WN,2355,N324WN,MCO,BOS,807,822.0,15.0,1124,1133.0,9.0,0,,0,197,191.0,166.0,1477,0,0,0,0,0
2023-01-01,WN,2326,N324WN,BOS,SLC,1225,1222.0,-3.0,1344,1344.0,0.0,0,,0,79,82.0,59.0,592,0,0,0,0,0
2023-01-01,WN,2416,N324WN,SLC,EWR,1444,1516.0,32.0,1807,1846.0,39.0,0,,0,203,210.0,192.0,1522,39,0,0,0,0
2023-01-01,WN,339,N324WN,EWR,SEA,1931,1941.0,10.0,2246,2251.0,5.0,0,,0,195,190.0,165.0,1462,0,0,0,0,0
2023-01-01,WN,2458,N801WN,FLL,SFO,614,619.0,5.0,908,906.0,-2.0,0,,0,174,167.0,150.0,1305,0,0,0,0,0
2023-01-01,WN,1402,N801WN,SFO,LGA,958,1001.0,3.0,1411,1424.0,13.0,0,,0,253,263.0,243.0,1897,0,0,0,0,0
2023-01-01,WN,871,N801WN,LGA,PHL,1513,1558.0,45.0,1834,1908.0,34.0,0,,0,201,190.0,172.0,1507,34,0,0,0,0
2023-01-01,WN,1458,N432WN,DTW,ATL,802,809.0,7.0,1154,1216.0,22.0,0,,0,232,247.0,227.0,1740,0,0,0,22,0
2023-01-01,WN,705,N432WN,ATL,ORD,1302,1310.0,8.0,1647,1659.0,12.0,0,,0,225,229.0,209.0,1687,0,0,0,0,0
2023-01-01,WN,2500,N963WN,SAN,MIA,849,851.0,2.0,1029,1032.0,3.0,0,,0,100,101.0,76.0,750,0,0,0,0,0
2023-01-01,WN,1399,N963WN,MIA,SLC,1132,1133.0,1.0,1331,1345.0,14.0,0,,0,119,132.0,112.0,892,0,0,0,0,0
2023-01-01,WN,2512,N963WN,SLC,SAN,1437,1433.0,-4.0,1636,1624.0,-12.0,0,,0,119,111.0,94.0,892,0,0,0,0,0
2023-01-01,WN,232,N886WN,PHL,LGA,740,741.0,1.0,941,937.0,-4.0,0,,0,121,116.0,91.0,907,0,0,0,0,0
2023-01-01,WN,676,N886WN,LGA,MSP,1025,1030.0,5.0,1304,1325.0,21.0,0,,0,159,175.0,159.0,1192,0,0,21,0,0
2023-01-01,WN,146,N886WN,MSP,BOS,1420,1428.0,8.0,1642,1641.0,-1.0,0,,0,142,133.0,118.0,1065,0,0,0,0,0
2023-01-01,WN,1894,N886WN,BOS,MIA,1727,1726.0,-1.0,2029,2044.0,15.0,0,,0,182,198.0,177.0,1365,0,0,15,0,0
2023-01-01,WN,2467,N894WN,MIA,DTW,625,636.0,11.0,1026,1026.0,0.0,0,,0,241,230.0,211.0,1807,0,0,0,0,0
2023-01-01,WN,1169,N894WN,DTW,LAS,1111,1145.0,34.0,1252,1337.0,45.0,0,,0,101,112.0,96.0,757,45,0,0,0,0
